task,lane,episode,reach,target_x,target_y,distractor_x,distractor_y,close_q,d_x,d_y,d_xy,d_z,tip_rim,sel_target,steps,maxlift,slip,dPlate,holdd,holdz,bimp,bpen,pmax,pmove,refok,ikfail,rotacc,distmax,distobj,strict,termhold,lost
7,g,2,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.02,0.027,0.0336,0.034,-0.019,1,71.0,0.2183,0.0952,0.0123,0.0091,0.912,8.0,0.0042,0.0239,0.0261,60.0,0.0,0.5,0.0,cookies,0,1,0
7,g,20,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.018,0.028,0.0333,0.035,-0.018,1,36.0,0.1451,0.0791,0.0551,0.0197,0.9117,5.0,0.0019,0.0457,0.0376,-1.0,0.0,0.5,0.0,cookies,0,1,1
7,g,21,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.023,0.02,0.0305,0.025,-0.028,1,57.0,0.1874,0.0999,0.0096,0.012,0.9149,7.0,0.0,0.0365,0.0365,46.0,0.0,0.5,0.0,cookies,0,1,0
7,g,22,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.015,0.027,0.0309,0.037,-0.016,1,46.0,0.1818,0.0835,0.0364,0.0224,0.9139,5.0,0.0007,0.0328,0.0315,35.0,0.0,0.5,0.0,cookies,0,1,0
7,g,23,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.019,0.025,0.0314,0.031,-0.022,1,97.0,0.1863,0.0868,0.0622,0.0306,0.9076,7.0,0.0332,0.1155,0.1144,-1.0,0.0,0.5,0.0012,cookies,0,1,1
7,g,24,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.021,0.026,0.0334,0.031,-0.022,1,350.0,0.1793,0.0897,0.2155,-1.0,-1.0,18.0,0.0333,0.1757,0.1757,-1.0,0.0,0.5,0.0928,cookies,0,0,0
7,g,25,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.022,0.028,0.0356,0.033,-0.02,1,34.0,0.1514,0.0882,0.0325,0.0325,0.9121,6.0,0.0,0.0358,0.0342,23.0,87.0,0.5,0.0,cookies,0,1,0
7,g,3,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.02,0.023,0.0305,0.031,-0.022,1,42.0,0.1828,0.0803,0.0343,0.0236,0.9156,6.0,0.0008,0.052,0.0674,31.0,0.0,0.5,0.0,cookies,0,1,0
7,g,4,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.019,0.024,0.0306,0.036,-0.017,1,350.0,0.2497,0.1072,0.1614,-1.0,-1.0,21.0,0.0332,0.08,0.08,-1.0,0.0,0.5,0.1041,cookies,0,0,0
7,g,5,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.02,0.023,0.0305,0.033,-0.02,1,350.0,0.1943,0.1502,0.2621,-1.0,-1.0,16.0,0.0333,0.1424,0.1424,-1.0,3.0,0.5,0.1778,cookies,0,0,0
7,g,6,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.021,0.025,0.0326,0.034,-0.019,1,59.0,0.1987,0.0951,0.0327,0.0322,0.9118,9.0,0.0002,0.0363,0.0364,49.0,0.0,0.5,0.0,cookies,0,1,3
7,g,7,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.018,0.025,0.0308,0.035,-0.018,1,47.0,0.2034,0.0894,0.021,0.0305,0.912,8.0,0.0,0.0214,0.0182,-1.0,0.0,0.5,0.0,cookies,0,1,2
7,g,8,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.016,0.027,0.0314,0.035,-0.018,1,350.0,0.1903,0.0746,0.1472,-1.0,-1.0,25.0,0.0332,0.0885,0.0818,-1.0,7.0,0.5,0.1634,cookies,0,0,0
7,g,9,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.02,0.023,0.0305,0.036,-0.017,1,43.0,0.1797,0.0818,0.0229,0.0238,0.9133,6.0,0.0006,0.049,0.0483,32.0,0.0,0.5,0.0,cookies,0,1,0
7,h,1,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.022,0.024,0.0326,0.033,-0.02,1,40.0,0.1912,0.0881,0.0266,0.0325,0.9118,6.0,0.0002,0.0167,0.0112,29.0,0.0,0.5,0.0,cookies,0,1,0
7,h,10,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.018,0.028,0.0333,0.036,-0.017,1,69.0,0.2063,0.0974,0.0533,-1.0,-1.0,9.0,0.0092,0.0354,0.0302,-1.0,0.0,0.5,0.0,cookies,0,0,0
7,h,11,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.018,0.025,0.0308,0.036,-0.017,1,43.0,0.1769,0.0715,0.0255,0.016,0.915,6.0,0.0005,0.0263,0.023,32.0,0.0,0.5,0.0,cookies,0,1,0
7,h,12,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.02,0.027,0.0336,0.036,-0.017,1,40.0,0.1778,0.0832,0.0363,0.015,0.912,5.0,0.001,0.0337,0.0471,29.0,0.0,0.5,0.0,cookies,0,1,0
7,h,13,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.018,0.027,0.0324,0.034,-0.019,1,43.0,0.1781,0.0872,0.0697,0.0222,0.9125,4.0,0.0179,0.0333,0.0333,-1.0,0.0,0.5,0.0,cookies,0,1,1
7,h,14,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.021,0.027,0.0342,0.033,-0.02,1,350.0,0.1814,0.0939,0.2109,-1.0,-1.0,18.0,0.0329,0.2248,0.2248,-1.0,0.0,0.5,0.1224,cookies,0,0,0
7,h,15,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.017,0.027,0.0319,0.038,-0.015,1,45.0,0.2017,0.0699,0.0279,-1.0,-1.0,6.0,0.0,0.0097,0.0096,-1.0,0.0,0.5,0.0,cookies,0,0,0
7,h,16,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.02,0.025,0.032,0.034,-0.019,1,39.0,0.2003,0.0962,0.0301,0.0212,0.914,7.0,0.0001,0.0388,0.0394,28.0,0.0,0.5,0.0,cookies,0,1,0
7,h,17,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.017,0.028,0.0328,0.035,-0.018,1,90.0,0.1851,0.0773,0.0274,0.0338,0.9082,14.0,0.0332,0.0666,0.0666,-1.0,0.0,0.5,0.0,cookies,0,1,1
7,h,18,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.019,0.028,0.0338,0.036,-0.017,1,41.0,0.2036,0.0822,0.0318,0.0341,0.9118,7.0,0.0003,0.037,0.0368,30.0,0.0,0.5,0.0,cookies,0,1,0
7,h,19,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.023,0.029,0.037,0.031,-0.022,1,51.0,0.1884,0.0913,0.0508,0.034,0.9174,9.0,0.0,0.0257,0.0257,-1.0,0.0,0.5,0.0,cookies,0,1,1
7,h,2,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.017,0.027,0.0319,0.033,-0.02,1,46.0,0.2141,0.1003,0.0139,0.0276,0.9121,8.0,0.0001,0.0249,0.0246,35.0,0.0,0.5,0.0,cookies,0,1,0
7,h,20,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.017,0.025,0.0302,0.036,-0.017,1,61.0,0.2018,0.0846,0.0367,0.0392,0.9119,7.0,0.0002,0.0405,0.0398,50.0,0.0,0.5,0.0,cookies,0,1,0
7,h,21,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.016,0.028,0.0322,0.037,-0.016,1,350.0,0.2386,0.8751,0.1608,-1.0,-1.0,19.0,0.0331,0.0889,0.0889,-1.0,0.0,0.4786,0.1791,cookies,0,0,0
7,h,22,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.02,0.024,0.0312,0.034,-0.019,1,39.0,0.1965,0.0967,0.0313,0.0398,0.9115,5.0,0.0004,0.0392,0.0264,-1.0,0.0,0.5,0.0,cookies,0,1,1
7,h,23,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.017,0.027,0.0319,0.037,-0.016,1,350.0,0.0168,0.569,0.5541,-1.0,-1.0,3.0,0.0056,0.0,0.0,-1.0,0.0,0.5,0.3735,ramekin,0,0,0
7,h,24,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.019,0.025,0.0314,0.035,-0.018,1,350.0,0.2105,0.0933,0.3716,-1.0,-1.0,35.0,0.0332,0.138,0.1361,-1.0,423.0,0.5,0.0545,ramekin,0,0,0
7,h,25,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.01,0.025,0.0269,0.041,-0.012,1,350.0,0.0123,0.361,0.5163,-1.0,-1.0,2.0,0.0163,0.0,0.0,-1.0,0.0,0.5,0.4556,ramekin,0,0,0
7,h,3,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.019,0.025,0.0314,0.033,-0.02,1,53.0,0.1875,0.0905,0.0281,0.018,0.9133,5.0,0.0002,0.0379,0.0411,42.0,0.0,0.489,0.0,cookies,0,1,0
7,h,4,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.015,0.021,0.0258,0.035,-0.018,1,99.0,0.2347,0.095,0.0113,0.0194,0.9125,9.0,0.0194,0.0545,0.0544,88.0,0.0,0.5,0.0,cookies,0,1,0
7,h,5,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.02,0.026,0.0328,0.034,-0.019,1,350.0,0.2127,0.0884,0.1431,-1.0,-1.0,16.0,0.0332,0.088,0.0314,-1.0,0.0,0.5,0.0553,cookies,0,0,0
7,h,6,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.018,0.025,0.0308,0.035,-0.018,1,43.0,0.194,0.0742,0.0747,0.0489,0.913,6.0,0.0201,0.0278,0.0255,-1.0,0.0,0.5,0.0,cookies,0,1,1
7,h,7,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.022,0.025,0.0333,0.033,-0.02,1,350.0,0.0149,0.7271,0.5972,-1.0,-1.0,4.0,0.0335,0.0,0.0,-1.0,0.0,0.5,1.1867,ramekin,0,0,0
7,h,8,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.019,0.025,0.0314,0.032,-0.021,1,40.0,0.1947,0.0939,0.0285,0.0172,0.9118,6.0,0.0002,0.0204,0.0149,29.0,0.0,0.5,0.0,cookies,0,1,0
7,h,9,0.4142,-0.267133,-0.131107,0.02573322,-0.29030457,4,-0.021,0.026,0.0334,0.033,-0.02,1,46.0,0.1777,0.0815,0.0243,0.0238,0.9122,5.0,0.0003,0.036,0.035,35.0,0.0,0.5,0.0,cookies,0,1,0
8,g,1,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.031,-0.058,0.0658,0.038,-0.015,1,25.0,0.0568,0.0871,0.0086,0.0189,0.9119,2.0,0.0002,0.0079,0.0069,14.0,0.0,0.5,0.0,ramekin,0,1,0
8,g,10,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.018,-0.059,0.0617,0.042,-0.011,1,150.0,0.0573,0.1353,0.0888,-1.0,-1.0,16.0,0.013,0.1383,0.1383,-1.0,0.0,0.5,0.0004,cookies,0,0,0
8,g,11,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.027,-0.059,0.0649,0.036,-0.017,1,25.0,0.0507,0.0902,0.0192,0.0176,0.917,2.0,0.0002,0.0114,0.0124,14.0,0.0,0.5,0.0,ramekin,0,1,0
8,g,12,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.025,-0.052,0.0577,0.038,-0.015,1,28.0,0.0635,0.0872,0.0736,0.0454,0.9161,5.0,0.0,0.0253,0.0204,-1.0,0.0,0.5,0.0,ramekin,0,1,1
8,g,13,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.021,-0.057,0.0607,0.04,-0.013,1,85.0,0.0548,0.0887,0.0231,0.0072,0.9085,10.0,0.0113,0.0809,0.0806,-1.0,0.0,0.5,0.0003,cookies,0,1,1
8,g,14,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.032,-0.055,0.0636,0.037,-0.016,1,26.0,0.0627,0.0851,0.0879,0.0331,0.9129,4.0,0.0,0.02,0.02,-1.0,0.0,0.5,0.0,ramekin,0,1,1
8,g,15,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.031,-0.062,0.0693,0.036,-0.017,1,27.0,0.0626,0.0763,0.0385,0.0243,0.9149,4.0,0.0002,0.0078,0.0081,16.0,0.0,0.5,0.0,ramekin,0,1,0
8,g,16,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.022,-0.061,0.0648,0.041,-0.012,1,26.0,0.0552,0.0866,0.0662,0.041,0.9133,3.0,0.0002,0.0305,0.0305,-1.0,0.0,0.4265,0.0,distractor_bowl,0,1,1
8,g,17,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.021,-0.063,0.0664,0.04,-0.013,1,111.0,0.0523,0.0841,0.0324,0.0263,0.9115,13.0,0.0067,0.0674,0.0604,100.0,0.0,0.5,0.0,distractor_bowl,0,1,1
8,g,18,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.024,-0.061,0.0656,0.041,-0.012,1,26.0,0.0583,0.0873,0.0365,0.031,0.9146,1.0,0.0014,0.0275,0.0271,-1.0,0.0,0.5,0.0,ramekin,0,1,1
8,g,19,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.021,-0.056,0.0598,0.04,-0.013,1,25.0,0.0519,0.0789,0.0754,0.0241,0.9132,2.0,0.0006,0.0164,0.0121,-1.0,0.0,0.5,0.0,distractor_bowl,0,1,1
8,g,2,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.025,-0.061,0.0659,0.039,-0.014,1,26.0,0.0674,0.0929,0.0398,0.0231,0.9129,2.0,0.0,0.0067,0.0063,15.0,0.0,0.4724,0.0,cookies,1,1,0
8,g,20,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.028,-0.062,0.068,0.041,-0.012,1,25.0,0.0562,0.0944,0.0114,0.0277,0.914,2.0,0.0,0.0077,0.0271,14.0,0.0,0.5,0.0,distractor_bowl,0,1,0
8,g,21,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.021,-0.06,0.0636,0.04,-0.013,1,37.0,0.0506,0.0784,0.0039,0.014,0.9119,5.0,0.0004,0.0101,0.0092,26.0,0.0,0.5,0.0,distractor_bowl,0,1,1
8,g,22,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.03,-0.057,0.0644,0.037,-0.016,1,27.0,0.0501,0.0889,0.0843,0.0351,0.9129,5.0,0.0001,0.023,0.023,-1.0,0.0,0.4942,0.0,ramekin,0,1,1
8,g,23,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.022,-0.058,0.062,0.04,-0.013,1,24.0,0.0434,0.0864,0.0629,0.0209,0.9151,3.0,0.0006,0.0108,0.0108,-1.0,0.0,0.5,0.0,ramekin,0,1,1
8,g,24,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.023,-0.061,0.0652,0.04,-0.013,1,48.0,0.0544,0.0877,0.0553,0.0485,0.9064,6.0,0.0073,0.078,0.078,-1.0,0.0,0.5,0.0,ramekin,0,1,2
8,g,25,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.023,-0.059,0.0633,0.038,-0.015,1,27.0,0.0642,0.0774,0.0565,0.0149,0.9139,3.0,0.0006,0.0073,0.0073,-1.0,0.0,0.5,0.0,ramekin,0,1,1
8,g,3,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.028,-0.061,0.0671,0.038,-0.015,1,23.0,0.0582,0.0925,0.0164,0.0153,0.912,2.0,0.0,0.0032,0.0026,-1.0,0.0,0.5,0.0,ramekin,0,1,1
8,g,4,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.021,-0.057,0.0607,0.042,-0.011,1,29.0,0.0651,0.0792,0.0977,0.0302,0.9123,3.0,0.0002,0.0092,0.005,-1.0,0.0,0.5,0.0,ramekin,0,1,1
8,g,5,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.027,-0.06,0.0658,0.036,-0.017,1,35.0,0.0634,0.0839,0.0475,0.0385,0.9143,6.0,0.0009,0.0202,0.017,24.0,0.0,0.5,0.0,ramekin,0,1,0
8,g,6,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.024,-0.055,0.06,0.037,-0.016,1,116.0,0.075,0.0893,0.0584,0.0365,0.9157,14.0,0.0,0.0388,0.0186,-1.0,0.0,0.305,0.0,ramekin,0,1,1
8,g,7,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.028,-0.057,0.0635,0.037,-0.016,1,26.0,0.0503,0.0832,0.0186,0.0298,0.9117,2.0,0.0008,0.013,0.0212,15.0,0.0,0.5,0.0,ramekin,0,1,0
8,g,8,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.028,-0.058,0.0644,0.038,-0.015,1,23.0,0.0518,0.0876,0.0204,0.0132,0.912,3.0,0.0,0.018,0.016,-1.0,0.0,0.5,0.0,ramekin,0,1,1
8,g,9,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.026,-0.06,0.0654,0.038,-0.015,1,150.0,0.0228,0.163,0.1552,-1.0,-1.0,3.0,0.0001,0.1698,0.1698,-1.0,0.0,0.5,0.0073,cookies,0,0,0
8,h,1,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.028,-0.059,0.0653,0.036,-0.017,1,34.0,0.0605,0.0852,0.0758,0.0422,0.9171,6.0,0.0002,0.0176,0.0105,-1.0,0.0,0.5,0.0,cookies,0,1,1
8,h,10,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.031,-0.059,0.0666,0.041,-0.012,1,150.0,0.0427,0.2175,0.1843,-1.0,-1.0,4.0,0.0012,0.0949,0.0949,-1.0,0.0,0.5,0.004,distractor_bowl,0,0,0
8,h,11,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.022,-0.059,0.063,0.041,-0.012,1,24.0,0.054,0.0892,0.0639,0.0309,0.9124,4.0,0.0005,0.0131,0.0131,-1.0,0.0,0.5,0.0,distractor_bowl,0,1,1
8,h,12,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.024,-0.06,0.0646,0.038,-0.015,1,25.0,0.0528,0.0852,0.0681,0.0237,0.9118,1.0,0.0003,0.0145,0.0138,-1.0,0.0,0.5,0.0,ramekin,0,1,1
8,h,13,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.021,-0.06,0.0636,0.04,-0.013,1,25.0,0.0504,0.0892,0.0616,0.0265,0.9124,3.0,0.0002,0.0178,0.0178,-1.0,0.0,0.4923,0.0,ramekin,0,1,1
8,h,14,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.022,-0.059,0.063,0.039,-0.014,1,117.0,0.0557,0.0982,0.1924,0.033,0.9107,19.0,0.0139,0.0942,0.0942,-1.0,0.0,0.5,0.0,ramekin,0,1,1
8,h,15,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.024,-0.063,0.0674,0.041,-0.012,1,26.0,0.0613,0.0886,0.0762,0.0263,0.9127,4.0,0.0004,0.0213,0.0213,-1.0,0.0,0.5,0.0,ramekin,0,1,1
8,h,16,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.026,-0.059,0.0645,0.037,-0.016,1,33.0,0.067,0.0916,0.0069,0.0142,0.9153,2.0,0.0,0.0233,0.023,-1.0,0.0,0.5,0.0,ramekin,0,1,2
8,h,17,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.02,-0.061,0.0642,0.041,-0.012,1,27.0,0.0508,0.0889,0.0145,0.0204,0.9157,1.0,0.0002,0.0105,0.0105,16.0,0.0,0.5,0.0,distractor_bowl,1,1,0
8,h,18,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.021,-0.059,0.0626,0.039,-0.014,1,27.0,0.0493,0.0859,0.0448,0.0319,0.9171,1.0,0.0002,0.0072,0.0059,-1.0,0.0,0.5,0.0,ramekin,0,1,1
8,h,19,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.028,-0.062,0.068,0.036,-0.017,1,26.0,0.065,0.0886,0.0498,0.0201,0.9147,5.0,0.0001,0.0067,0.0021,-1.0,0.0,0.5,0.0,ramekin,0,1,1
8,h,2,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.026,-0.06,0.0654,0.04,-0.013,1,31.0,0.061,0.0854,0.0202,0.0049,0.9156,1.0,0.0,0.0027,0.0013,20.0,0.0,0.5,0.0,ramekin,1,1,1
8,h,20,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.023,-0.059,0.0633,0.039,-0.014,1,27.0,0.058,0.0895,0.0749,0.0465,0.9138,2.0,0.0004,0.0136,0.0134,-1.0,0.0,0.5,0.0,ramekin,0,1,1
8,h,21,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.024,-0.062,0.0665,0.041,-0.012,1,27.0,0.0562,0.0892,0.0576,0.0187,0.9145,3.0,0.0012,0.0077,0.0077,-1.0,0.0,0.5,0.0,ramekin,0,1,1
8,h,22,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.033,-0.059,0.0676,0.035,-0.018,1,23.0,0.0633,0.0865,0.0124,0.0141,0.9118,1.0,0.0001,0.002,0.0016,12.0,0.0,0.5,0.0,ramekin,1,1,0
8,h,23,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.022,-0.061,0.0648,0.039,-0.014,1,27.0,0.0576,0.0871,0.0713,0.037,0.9124,4.0,0.0001,0.0221,0.0221,-1.0,0.0,0.5,0.0,ramekin,0,1,1
8,h,24,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.021,-0.061,0.0645,0.041,-0.012,1,24.0,0.0511,0.0775,0.0479,0.025,0.9121,2.0,0.0004,0.0064,0.0017,13.0,0.0,0.5,0.0,ramekin,0,1,0
8,h,25,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.026,-0.061,0.0663,0.04,-0.013,1,28.0,0.0475,0.092,0.0844,0.0375,0.9174,3.0,0.0007,0.0155,0.013,-1.0,0.0,0.5,0.0,ramekin,0,1,1
8,h,3,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.027,-0.063,0.0685,0.039,-0.014,1,28.0,0.0567,0.0931,0.0161,0.0179,0.9155,3.0,0.0,0.004,0.004,17.0,0.0,0.5,0.0,ramekin,1,1,0
8,h,4,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.02,-0.058,0.0614,0.041,-0.012,1,25.0,0.0583,0.0785,0.0151,0.0102,0.9164,3.0,0.0,0.008,0.008,14.0,0.0,0.5,0.0,ramekin,1,1,0
8,h,5,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.028,-0.058,0.0644,0.04,-0.013,1,150.0,0.0967,0.1952,0.0304,-1.0,-1.0,9.0,0.0139,0.1594,0.1594,-1.0,0.0,0.5,0.0,ramekin,0,0,0
8,h,6,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.027,-0.059,0.0649,0.037,-0.016,1,25.0,0.0661,0.0929,0.0482,0.0242,0.9144,2.0,0.0,0.0127,0.0151,14.0,0.0,0.5,0.0,ramekin,0,1,0
8,h,7,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.026,-0.057,0.0626,0.039,-0.014,1,25.0,0.051,0.0862,0.0082,0.0164,0.9124,2.0,0.0002,0.0099,0.0091,14.0,0.0,0.5,0.0,ramekin,0,1,0
8,h,8,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.027,-0.057,0.0631,0.042,-0.011,1,36.0,0.0539,0.087,0.0343,0.0455,0.9117,3.0,0.0008,0.0226,0.0235,25.0,0.0,0.4997,0.0,ramekin,0,1,0
8,h,9,0.7382,0.01,0.31,-0.18087,0.31796,7,-0.022,-0.06,0.0639,0.04,-0.013,1,26.0,0.0529,0.0895,0.0722,0.0369,0.9122,4.0,0.0004,0.016,0.016,-1.0,0.0,0.5,0.0,ramekin,0,1,1
9,g,1,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.045,0.06,0.075,0.041,-0.012,1,86.0,0.0145,0.287,0.0682,0.0282,0.9115,22.0,0.2285,0.0353,0.0353,-1.0,0.0,0.5,0.0,distractor_bowl,0,1,1
9,g,10,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,6,-0.039,0.059,0.0707,0.025,-0.028,1,250.0,0.0,0.4393,0.4654,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,ramekin,0,0,0
9,g,11,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,6,-0.048,0.052,0.0708,0.025,-0.028,1,34.0,0.0813,0.1229,0.0612,0.0198,0.9116,11.0,0.2066,0.0111,0.0111,-1.0,0.0,0.5,0.0,distractor_bowl,0,1,1
9,g,12,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.041,0.059,0.0718,0.041,-0.012,1,250.0,0.062,0.6414,0.1509,-1.0,-1.0,13.0,0.2285,0.2431,0.2396,-1.0,0.0,0.5,0.5704,ramekin,0,0,0
9,g,13,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,6,-0.039,0.053,0.0658,0.025,-0.028,1,35.0,0.046,0.1368,0.0374,0.0029,0.9119,9.0,0.0912,0.0196,0.0196,-1.0,0.0,0.5,0.0,ramekin,0,1,1
9,g,14,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.047,0.053,0.0708,0.04,-0.013,1,37.0,0.0787,0.1215,0.0399,0.0129,0.912,11.0,0.2024,0.0081,0.0044,-1.0,0.0,0.5,0.0,ramekin,0,1,1
9,g,15,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.05,0.054,0.0736,0.037,-0.016,1,33.0,0.0535,0.1013,0.0181,0.0149,0.9152,10.0,0.0146,0.013,0.0072,-1.0,0.0,0.5,0.0,ramekin,0,1,1
9,g,16,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.052,0.05,0.0721,0.034,-0.019,1,35.0,0.096,0.1246,0.06,0.0197,0.9114,7.0,0.1987,0.0203,0.0185,-1.0,0.0,0.5,0.0,ramekin,0,1,1
9,g,17,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,6,-0.042,0.057,0.0708,0.025,-0.028,1,250.0,0.0819,0.168,0.2665,-1.0,-1.0,75.0,0.2285,0.2451,0.2451,-1.0,0.0,0.5,0.0803,ramekin,0,0,0
9,g,18,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,6,-0.048,0.055,0.073,0.025,-0.028,1,34.0,0.0777,0.1258,0.0451,0.0149,0.9117,7.0,0.0365,0.0195,0.0195,-1.0,0.0,0.2866,0.0,ramekin,0,1,1
9,g,19,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.044,0.057,0.072,0.039,-0.014,1,250.0,0.0506,0.3747,0.4233,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,ramekin,0,0,0
9,g,2,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.046,0.054,0.0709,0.037,-0.016,1,44.0,0.0823,0.1141,0.0246,0.0203,0.9122,10.0,0.1096,0.0296,0.0296,-1.0,0.0,0.3647,0.0,ramekin,0,1,1
9,g,20,0.7447,0.02573322,-0.29030457,-0.267133,-0.131107,5,-0.048,0.05,0.0693,0.036,-0.017,1,250.0,0.0119,0.3137,0.3184,-1.0,-1.0,5.0,0.2286,0.0,0.0,-1.0,0.0,0.5,0.0,distractor_bowl,0,0,0
