task,episode,steps,dPlate,bowlz,maxlift,peaklift,pmove,refok,refpm,holdd,holdz,retq,btilt,bzmin,bimp,bpen,pmax,bpush,slip,ltilt,ikfail,rotacc,nclose,ok,distmax,distobj,strict,strict_why,close_q,d_x,d_y,tip_rim,hold_drift,lost_n,termhold,reject_n,ok013,ok020,ok030,ok050
3,33,34.0,0.0453,0.9112,0.0425,0.0425,0.017,23.0,0.0044,0.0409,0.9117,-1.0,60.1,0.9106,6.0,0.0014,0.0166,0.0118,0.1281,60.1,0.0,0.5,1.0,0.0,0.0009,cookies,0,pmax=0.0166,7,-0.045,0.037,-0.071,0.0008,0,1,0,0,0,0,1
3,34,150.0,0.1747,0.9021,0.0255,0.0255,0.0497,-1.0,-1.0,-1.0,-1.0,-1.0,62.2,0.9021,3.0,0.0174,0.0523,0.0227,0.227,0.0,0.0,0.4985,1.0,0.0,0.0008,cookies,0,,7,-0.044,0.047,-0.076,,0,0,0,0,0,0,0
3,35,17.0,0.0143,0.9117,0.068,0.068,0.0001,12.0,0.0001,0.0144,0.9118,16.0,42.3,0.9117,2.0,0.0002,0.0001,0.002,0.082,4.2,0.0,0.5,1.0,0.0,0.0039,cookies,1,,6,-0.04,0.024,-0.016,0.0001,0,1,0,0,1,1,1
3,36,26.0,0.0279,0.912,0.0528,0.0528,0.0334,-1.0,0.033,0.0312,0.9119,-1.0,66.9,0.9119,6.0,0.0,0.0334,0.0127,0.113,66.9,0.0,0.5,1.0,0.0,0.0009,cookies,0,,7,-0.046,0.04,-0.073,0.0,1,1,0,0,0,0,1
3,37,26.0,0.0329,0.9316,0.0581,0.0581,0.0277,-1.0,0.0286,0.0283,0.9119,-1.0,64.4,0.9112,4.0,0.0008,0.0286,0.0262,0.1005,13.7,0.0,0.5,1.0,0.0,0.0023,cookies,0,,7,-0.041,0.05,-0.077,0.0,1,1,0,0,0,1,1
3,38,26.0,0.0106,0.9113,0.0807,0.0807,0.0241,19.0,0.0241,0.014,0.9115,25.0,27.7,0.9113,4.0,0.0006,0.0259,0.0012,0.0801,14.9,0.0,0.5,1.0,0.0,0.0,cookies,0,pmax=0.0259,6,-0.039,0.027,-0.019,0.0,0,1,0,0,1,1,1
3,39,36.0,0.0225,0.9117,0.0264,0.0264,0.0008,25.0,0.0123,0.0478,0.9113,35.0,64.0,0.9109,7.0,0.0047,0.0193,0.0241,0.1259,0.0,0.0,0.5,1.0,0.0,0.0015,cookies,0,"pmax=0.0193,bpen=0.0047",7,-0.043,0.048,-0.077,0.0001,0,1,0,0,0,0,1
3,4,37.0,0.0588,0.9121,0.0524,0.0524,0.0183,-1.0,-1.0,-1.0,-1.0,-1.0,62.5,0.9121,5.0,0.0071,0.0399,0.019,0.1318,61.5,0.0,0.5,1.0,1.0,0.0036,cookies,0,,7,-0.044,0.044,-0.075,,0,0,0,0,0,0,0
3,40,69.0,0.0558,0.9111,0.0573,0.0573,0.0396,-1.0,-1.0,-1.0,-1.0,-1.0,62.6,0.9107,12.0,0.0012,0.0472,0.022,0.1359,31.1,0.0,0.5,1.0,1.0,0.0042,cookies,0,,7,-0.044,0.048,-0.076,,0,0,0,0,0,0,0
3,41,40.0,0.0345,0.9114,0.0353,0.0353,0.0075,29.0,0.0049,0.0386,0.9112,-1.0,66.9,0.911,12.0,0.0009,0.0144,0.0225,0.1275,47.8,0.0,0.5,1.0,0.0,0.0011,cookies,0,pmax=0.0144,7,-0.042,0.05,-0.077,0.0,1,1,0,0,0,0,1
3,42,150.0,0.1335,0.912,0.0817,0.0817,0.1511,-1.0,-1.0,-1.0,-1.0,-1.0,55.8,0.91,33.0,0.0096,0.1511,0.002,0.0889,55.8,0.0,0.5,1.0,0.0,0.0,cookies,0,,6,-0.038,0.023,-0.019,,0,0,0,0,0,0,0
3,43,24.0,0.0133,0.9118,0.0567,0.0567,0.0005,15.0,0.0005,0.0133,0.9118,-1.0,61.3,0.9118,5.0,0.0001,0.0005,0.0206,0.112,5.0,0.0,0.5,1.0,1.0,0.0029,cookies,1,,7,-0.043,0.047,-0.076,0.0,0,1,0,0,1,1,1
3,44,25.0,0.0344,0.9259,0.0616,0.0616,0.0104,-1.0,0.011,0.0111,0.9118,-1.0,62.7,0.9115,4.0,0.0004,0.011,0.0183,0.1047,46.6,0.0,0.5,1.0,0.0,0.003,cookies,0,,7,-0.044,0.043,-0.075,0.0,1,1,0,1,1,1,1
3,45,35.0,0.0526,0.9138,0.0579,0.0579,0.0432,-1.0,0.0435,0.0333,0.9112,-1.0,65.2,0.9107,6.0,0.0029,0.0485,0.024,0.1079,6.4,0.0,0.5,1.0,0.0,0.002,cookies,0,,7,-0.042,0.05,-0.077,0.0,1,1,0,0,0,0,1
3,46,22.0,0.0491,0.9245,0.0473,0.0473,0.0037,-1.0,0.0,0.023,0.9119,-1.0,45.3,0.9112,3.0,0.0007,0.0037,0.0006,0.0887,17.7,0.0,0.5,1.0,0.0,0.0031,cookies,0,,6,-0.041,0.023,-0.022,0.0,1,1,0,0,0,1,1
3,47,119.0,0.0566,0.9118,0.0703,0.0703,0.0618,-1.0,0.0243,0.0459,0.9135,-1.0,33.4,0.9105,17.0,0.0091,0.0642,0.0003,0.0797,24.4,0.0,0.5,1.0,1.0,0.0014,cookies,0,,6,-0.036,0.017,-0.018,0.0107,0,0,1,0,0,0,1
3,48,40.0,0.051,0.9111,0.0585,0.0585,0.0273,-1.0,0.0162,0.0396,0.9113,-1.0,62.0,0.9107,8.0,0.0012,0.0273,0.0208,0.1021,4.6,0.0,0.5,1.0,0.0,0.0027,cookies,0,,7,-0.042,0.048,-0.076,0.0,2,1,0,0,0,0,1
3,49,25.0,0.088,0.9111,0.0653,0.0653,0.0028,-1.0,0.0073,0.0094,0.9119,-1.0,86.9,0.9111,5.0,0.0084,0.0117,0.0001,0.0819,86.9,0.0,0.5,1.0,0.0,0.0009,cookies,0,,6,-0.042,0.03,-0.013,0.0003,1,1,0,1,1,1,1
3,5,24.0,0.2871,0.8981,0.077,0.077,0.1213,-1.0,0.0224,0.0112,0.912,-1.0,53.0,0.8981,4.0,0.0214,0.1213,0.001,0.296,53.0,0.0,0.498,1.0,0.0,0.005,cookies,0,,6,-0.038,0.024,-0.013,0.0,1,1,0,1,1,1,1
3,50,25.0,0.0415,0.9118,0.0835,0.0835,0.0428,14.0,0.0184,0.0337,0.911,-1.0,21.5,0.9107,6.0,0.0012,0.0255,0.0015,0.0873,21.5,0.0,0.5,1.0,0.0,0.0002,cookies,0,pmax=0.0255,6,-0.039,0.023,-0.016,0.0,0,1,0,0,0,0,1
3,6,28.0,0.0457,0.9223,0.0735,0.0735,0.0091,-1.0,0.01,0.011,0.9118,-1.0,61.4,0.9101,5.0,0.0018,0.0124,0.0233,0.1127,47.4,0.0,0.5,1.0,0.0,0.0027,cookies,0,,7,-0.045,0.045,-0.071,0.0,1,1,0,1,1,1,1
3,7,34.0,0.0099,0.9116,0.0511,0.0511,0.0253,28.0,0.0253,0.008,0.9117,33.0,65.3,0.9113,7.0,0.0006,0.0253,0.0252,0.1369,56.0,0.0,0.5,1.0,0.0,0.0081,cookies,0,dist=0.0081(cookies,7,-0.041,0.052,-0.077,0.0,0,1,0,1,1,1,1
3,8,150.0,0.169,0.9179,0.0169,0.0169,0.0015,-1.0,-1.0,-1.0,-1.0,-1.0,44.5,0.9179,2.0,0.0016,0.0448,0.0012,0.2087,0.0,0.0,0.5,1.0,0.0,0.0004,cookies,0,,6,-0.043,0.025,-0.015,,0,0,0,0,0,0,0
3,9,30.0,0.0264,0.9122,0.0646,0.0646,0.0399,25.0,0.0361,0.0219,0.9122,29.0,59.6,0.912,6.0,0.0,0.0361,0.0107,0.0955,12.5,0.0,0.5,1.0,0.0,0.0009,cookies,0,pmax=0.0361,7,-0.048,0.034,-0.071,0.0,1,1,1,0,0,1,1
4,1,350.0,0.5032,1.0626,0.0335,0.0335,0.0592,-1.0,-1.0,-1.0,-1.0,-1.0,60.9,1.0624,4.0,0.0001,0.0623,0.0198,0.5022,0.0,0.0,0.5,1.0,0.0,0.1067,distractor_bowl,0,,49,-0.071,-0.006,-0.057,,0,0,0,0,0,0,0
4,10,350.0,0.4863,1.0626,0.0055,0.0055,0.0481,-1.0,-1.0,-1.0,-1.0,-1.0,13.6,1.0624,1.0,0.0001,0.0481,0.0255,0.5844,0.0,0.0,0.4976,1.0,0.0,0.2163,ramekin,0,,39,-0.08,-0.022,-0.015,,0,0,0,0,0,0,0
4,11,350.0,0.3138,1.0707,0.019,0.019,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.9,1.0623,35.0,0.0002,0.0,0.1074,0.0353,0.0,0.0,0.5,1.0,0.0,0.1067,distractor_bowl,0,,156,-0.007,-0.026,-0.012,,0,0,0,0,0,0,0
4,12,350.0,0.3515,1.0626,0.0403,0.0403,0.0214,-1.0,-1.0,-1.0,-1.0,-1.0,73.9,1.0624,3.0,0.0001,0.0214,0.1332,0.4074,73.9,0.0,0.5,1.0,0.0,0.1067,distractor_bowl,0,,72,-0.048,0.017,-0.044,,0,0,0,0,0,0,0
4,13,350.0,0.5093,1.0626,0.0006,0.0006,0.0653,-1.0,-1.0,-1.0,-1.0,-1.0,1.3,1.0624,0.0,0.0001,0.0748,0.0547,0.5619,0.0,0.0,0.5,1.0,0.0,0.1067,distractor_bowl,0,,33,-0.018,0.006,-0.024,,0,0,0,0,0,0,0
4,14,350.0,0.3009,1.0649,0.0154,0.0154,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.2,1.0624,44.0,0.0001,0.0,0.1174,0.0257,0.0,0.0,0.5,1.0,0.0,0.1067,distractor_bowl,0,,138,-0.008,-0.021,-0.017,,0,0,0,0,0,0,0
4,15,350.0,0.4663,1.0643,0.0287,0.0287,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.5,1.0624,3.0,0.0001,0.0,0.024,0.2592,53.5,1903.0,0.5,1.0,0.0,0.0344,distractor_bowl,0,,31,-0.077,-0.022,-0.017,,0,0,0,0,0,0,0
4,16,350.0,0.3524,1.0639,0.0046,0.0046,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.6,1.0624,0.0,0.0001,0.0,0.1362,0.0,0.0,0.0,0.5,0.0,0.0,0.1067,distractor_bowl,0,,-1,,,,,0,0,0,0,0,0,0
4,17,350.0,0.4622,1.0659,0.0647,0.0647,0.0138,-1.0,-1.0,-1.0,-1.0,-1.0,37.3,1.0624,3.0,0.0001,0.0138,0.0485,0.4151,37.3,0.0,0.5,1.0,0.0,0.1067,distractor_bowl,0,,31,-0.025,0.033,-0.016,,0,0,0,0,0,0,0
4,18,350.0,0.4955,1.0626,0.0,0.0,0.1741,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0624,0.0,0.0001,0.1988,0.1643,0.4553,0.0,0.0,0.4869,1.0,0.0,0.1067,distractor_bowl,0,,49,0.025,0.146,-0.017,,0,0,0,0,0,0,0
4,19,350.0,0.378,1.0625,0.0709,0.0709,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,62.9,1.0624,11.0,0.0001,0.0,0.0176,0.1851,62.9,1.0,0.5,1.0,0.0,0.1067,distractor_bowl,0,,41,-0.041,-0.011,-0.017,,0,0,0,0,0,0,0
4,2,350.0,0.4581,1.0662,0.0173,0.0173,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.7,1.0624,1.0,0.0001,0.0,0.0192,0.2323,0.0,1318.0,0.4781,1.0,0.0,0.0568,distractor_bowl,0,,26,-0.075,-0.003,-0.018,,0,0,0,0,0,0,0
4,20,350.0,0.4628,1.0626,0.0107,0.0107,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.1,1.0624,3.0,0.0001,0.0,0.0505,0.7108,0.0,0.0,0.5,1.0,0.0,0.253,ramekin,0,,28,0.014,0.028,-0.023,,0,0,0,0,0,0,0
4,21,350.0,0.1406,0.9002,0.0857,0.0857,0.1253,-1.0,-1.0,-1.0,-1.0,-1.0,48.0,0.8979,28.0,0.1647,0.127,0.0592,0.1358,45.9,0.0,0.5,1.0,0.0,0.1067,distractor_bowl,0,,27,-0.043,0.04,-0.025,,0,0,0,0,0,0,0
4,22,350.0,0.5103,1.0626,0.0012,0.0012,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,1.0624,0.0,0.0001,0.0,0.0016,0.7212,0.0,0.0,0.5,1.0,0.0,0.2231,ramekin,0,,25,-0.072,0.004,-0.011,,0,0,0,0,0,0,0
4,23,350.0,0.507,1.0626,0.0197,0.0197,0.0703,-1.0,-1.0,-1.0,-1.0,-1.0,41.6,1.0624,2.0,0.0001,0.0703,0.0167,0.682,0.0,0.0,0.5,1.0,0.0,0.2054,ramekin,0,,42,-0.086,-0.005,-0.031,,0,0,0,0,0,0,0
4,24,350.0,0.4688,1.0626,0.0078,0.0078,0.0232,-1.0,-1.0,-1.0,-1.0,-1.0,20.1,1.0624,2.0,0.0001,0.0257,0.0008,0.4317,0.0,0.0,0.5,1.0,0.0,0.1067,distractor_bowl,0,,32,-0.081,0.0,-0.017,,0,0,0,0,0,0,0
4,25,350.0,0.3614,1.0686,0.0138,0.0138,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.5,1.0623,5.0,0.0002,0.0,0.074,0.0,0.0,0.0,0.5,0.0,0.0,0.1067,distractor_bowl,0,,-1,,,,,0,0,0,0,0,0,0
4,26,350.0,0.4593,1.0626,0.0158,0.0158,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.7,1.0624,4.0,0.0001,0.0,0.01,0.1844,0.0,0.0,0.5,1.0,0.0,0.1067,distractor_bowl,0,,56,-0.076,0.02,-0.03,,0,0,0,0,0,0,0
4,27,350.0,0.3569,1.0624,0.0164,0.0164,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.0,1.0624,2.0,0.0001,0.0,0.0026,0.211,0.0,0.0,0.5,1.0,0.0,0.1067,distractor_bowl,0,,31,-0.074,0.011,-0.03,,0,0,0,0,0,0,0
4,28,350.0,0.1338,0.8997,0.0824,0.0824,0.0875,-1.0,-1.0,-1.0,-1.0,-1.0,36.1,0.898,30.0,0.1646,0.1113,0.0203,0.186,19.4,0.0,0.5,1.0,0.0,0.1067,distractor_bowl,0,,33,-0.08,-0.02,-0.023,,0,0,0,0,0,0,0
4,29,350.0,0.3158,1.0749,0.0215,0.0215,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.8,1.0624,43.0,0.0001,0.0,0.1102,0.0303,35.6,0.0,0.5,1.0,0.0,0.1067,distractor_bowl,0,,206,-0.006,-0.007,-0.019,,0,0,0,0,0,0,0
4,3,350.0,0.5251,1.0646,0.031,0.031,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,57.8,1.0624,7.0,0.0001,0.0,0.1127,0.2912,19.7,1956.0,0.5,1.0,0.0,0.0328,distractor_bowl,0,,61,-0.041,-0.051,-0.025,,0,0,0,0,0,0,0
4,30,350.0,0.4973,1.0626,0.0052,0.0052,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.1,1.0624,2.0,0.0001,0.0,0.0212,0.4411,0.0,8.0,0.5,1.0,0.0,0.1066,distractor_bowl,0,,39,-0.071,-0.003,-0.013,,0,0,0,0,0,0,0
4,31,350.0,0.4952,1.0626,0.0817,0.0817,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,107.1,1.0624,3.0,0.0001,0.02,0.0132,0.4548,107.1,0.0,0.5,1.0,0.0,0.1068,distractor_bowl,0,,41,-0.0,-0.011,-0.03,,0,0,0,0,0,0,0
4,32,350.0,0.5177,1.0626,0.0071,0.0071,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.4,1.0624,2.0,0.0001,0.0,0.0183,0.301,0.0,2320.0,0.5,1.0,0.0,0.0185,distractor_bowl,0,,43,-0.061,-0.021,-0.012,,0,0,0,0,0,0,0
4,33,350.0,0.3299,1.0666,0.0131,0.0131,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.6,1.0624,3.0,0.0001,0.0,0.0167,0.204,0.0,2431.0,0.5,1.0,0.0,0.0143,distractor_bowl,0,,25,-0.079,-0.0,-0.019,,0,0,0,0,0,0,0
4,34,350.0,0.5232,1.0626,0.0082,0.0082,0.0502,-1.0,-1.0,-1.0,-1.0,-1.0,19.7,1.0624,1.0,0.0001,0.0502,0.0159,0.531,0.0,0.0,0.5,1.0,0.0,0.1067,distractor_bowl,0,,41,-0.065,-0.006,-0.024,,0,0,0,0,0,0,0
4,35,350.0,0.4834,1.0626,0.0378,0.0378,0.0227,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,1.0624,2.0,0.0001,0.0227,0.1033,0.4783,31.0,0.0,0.5,1.0,0.0,0.1068,distractor_bowl,0,,58,-0.063,-0.025,-0.016,,0,0,0,0,0,0,0
4,36,350.0,0.5231,1.066,0.0037,0.0037,0.018,-1.0,-1.0,-1.0,-1.0,-1.0,8.6,1.0624,0.0,0.0001,0.018,0.0579,0.4305,0.0,0.0,0.5,1.0,0.0,0.1067,distractor_bowl,0,,31,-0.121,0.04,-0.021,,0,0,0,0,0,0,0
4,37,350.0,0.3571,1.0656,0.0093,0.0093,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.8,1.0624,2.0,0.0001,0.0,0.1195,0.0,0.0,1.0,0.5,0.0,0.0,0.1067,distractor_bowl,0,,-1,,,,,0,0,0,0,0,0,0
4,38,350.0,0.5298,1.0626,0.0932,0.0932,0.3168,-1.0,-1.0,-1.0,-1.0,-1.0,77.7,1.0624,5.0,0.0001,0.3168,0.1176,0.7145,77.7,0.0,0.5,1.0,0.0,0.1068,distractor_bowl,0,,128,-0.026,-0.039,-0.035,,0,0,0,0,0,0,0
4,39,350.0,0.5042,1.0626,0.0122,0.0122,0.0321,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,1.0624,2.0,0.0001,0.0369,0.0059,0.6195,0.0,0.0,0.4256,1.0,0.0,0.1065,ramekin,0,,23,-0.066,-0.008,-0.012,,0,0,0,0,0,0,0
4,4,350.0,0.3629,1.0764,0.016,0.016,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.2,1.0624,2.0,0.0001,0.0,0.0219,0.0557,0.0,0.0,0.5,1.0,0.0,0.1067,distractor_bowl,0,,46,-0.077,0.007,-0.015,,0,0,0,0,0,0,0
4,40,350.0,0.4969,1.0626,0.0201,0.0201,0.0059,-1.0,-1.0,-1.0,-1.0,-1.0,41.8,1.0624,1.0,0.0001,0.0273,0.0151,0.4574,0.0,0.0,0.5,1.0,0.0,0.1067,distractor_bowl,0,,47,-0.047,-0.018,-0.04,,0,0,0,0,0,0,0
4,41,350.0,0.2778,0.9518,0.0632,0.0632,0.0422,-1.0,-1.0,-1.0,-1.0,-1.0,180.0,0.915,3.0,0.1476,0.0422,0.0117,0.5161,30.9,0.0,0.5,1.0,0.0,0.1621,ramekin,0,,33,-0.072,-0.014,-0.022,,0,0,0,0,0,0,0
4,42,350.0,0.5147,1.0626,0.0162,0.0162,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.0,1.0624,2.0,0.0001,0.0,0.0047,0.8002,0.0,0.0,0.4971,1.0,0.0,0.1766,ramekin,0,,31,-0.076,0.005,-0.03,,0,0,0,0,0,0,0
4,43,350.0,0.3256,1.0626,0.0168,0.0168,0.0505,-1.0,-1.0,-1.0,-1.0,-1.0,37.2,1.0624,4.0,0.0001,0.0505,0.0063,0.4726,0.0,0.0,0.5,1.0,0.0,0.1067,distractor_bowl,0,,37,-0.072,0.001,-0.023,,0,0,0,0,0,0,0
4,44,350.0,0.3602,1.0681,0.0074,0.0074,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.6,1.0624,1.0,0.0001,0.0,0.1079,0.0,0.0,1884.0,0.5,0.0,0.0,0.0353,distractor_bowl,0,,-1,,,,,0,0,0,0,0,0,0
4,45,350.0,0.5046,1.0626,0.0114,0.0114,0.0456,-1.0,-1.0,-1.0,-1.0,-1.0,27.9,1.0624,3.0,0.0001,0.0456,0.016,0.5361,0.0,0.0,0.5,1.0,0.0,0.1068,distractor_bowl,0,,26,-0.089,-0.007,-0.023,,0,0,0,0,0,0,0
4,46,350.0,0.3791,1.0628,0.073,0.073,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,82.1,1.0624,9.0,0.0001,0.0,0.0142,0.2152,82.1,1.0,0.5,1.0,0.0,0.1067,distractor_bowl,0,,31,-0.067,-0.02,-0.023,,0,0,0,0,0,0,0
4,47,350.0,0.4495,1.0659,0.0139,0.0139,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.3,1.0624,4.0,0.0001,0.0,0.0301,0.2205,0.0,2047.0,0.4984,1.0,0.0,0.029,distractor_bowl,0,,28,-0.073,-0.004,-0.02,,0,0,0,0,0,0,0
4,48,350.0,0.1559,0.8981,0.0967,0.0967,0.1838,-1.0,-1.0,-1.0,-1.0,-1.0,76.2,0.8981,9.0,0.1645,0.1838,0.0231,0.4515,28.7,0.0,0.5,1.0,0.0,0.1632,ramekin,0,,18,-0.084,-0.032,-0.022,,0,0,0,0,0,0,0
4,49,350.0,0.0972,0.9,0.0644,0.0644,0.0594,-1.0,-1.0,-1.0,-1.0,-1.0,67.2,0.898,33.0,0.1646,0.0997,0.0045,0.2309,25.8,0.0,0.5,1.0,0.0,0.1068,distractor_bowl,0,,34,-0.071,-0.026,-0.029,,0,0,0,0,0,0,0
4,5,350.0,0.4311,1.0626,0.0147,0.0147,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.8,1.0624,1.0,0.0001,0.0,0.0096,0.2313,0.0,2425.0,0.5,1.0,0.0,0.0145,distractor_bowl,0,,33,-0.072,-0.006,-0.03,,0,0,0,0,0,0,0
4,50,350.0,0.3863,1.0626,0.0154,0.0154,0.1259,-1.0,-1.0,-1.0,-1.0,-1.0,35.7,1.0624,3.0,0.0001,0.1259,0.0092,0.5744,0.0,4.0,0.5,1.0,0.0,0.0771,ramekin,0,,34,-0.078,-0.019,-0.024,,0,0,0,0,0,0,0
4,6,350.0,0.4571,1.0657,0.0458,0.0458,0.0902,-1.0,-1.0,-1.0,-1.0,-1.0,40.2,1.0624,3.0,0.0001,0.0902,0.006,0.5902,40.2,0.0,0.4991,1.0,0.0,0.1067,distractor_bowl,0,,48,-0.075,-0.02,-0.029,,0,0,0,0,0,0,0
4,7,350.0,0.5,1.0626,0.0303,0.0303,0.1692,-1.0,-1.0,-1.0,-1.0,-1.0,56.3,1.0624,2.0,0.0001,0.1692,0.0045,0.65,0.0,0.0,0.5,1.0,0.0,0.2884,ramekin,0,,32,-0.08,0.013,-0.055,,0,0,0,0,0,0,0
4,8,350.0,0.5143,1.0626,0.0062,0.0062,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.2,1.0624,1.0,0.0001,0.0,0.01,0.2712,0.0,2154.0,0.5,1.0,0.0,0.0249,distractor_bowl,0,,33,-0.076,-0.01,-0.024,,0,0,0,0,0,0,0
4,9,350.0,0.354,1.0647,0.0039,0.0039,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.9,1.0624,1.0,0.0001,0.0,0.1266,0.0,0.0,0.0,0.5,0.0,0.0,0.1067,distractor_bowl,0,,-1,,,,,0,0,0,0,0,0,0
5,1,26.0,0.0417,0.9112,0.0771,0.0771,0.0222,15.0,0.0222,0.0311,0.914,-1.0,32.4,0.9112,4.0,0.0007,0.0222,0.0,0.0902,32.4,0.0,0.5,1.0,0.0,0.0001,ramekin,0,pmax=0.0222,5,0.005,-0.057,-0.013,0.0013,0,1,0,0,0,0,1
5,10,29.0,0.013,0.9119,0.0749,0.0749,0.0129,20.0,0.0024,0.0056,0.9118,28.0,28.6,0.9118,7.0,0.0003,0.0129,0.0,0.1334,27.1,0.0,0.5,1.0,0.0,0.0034,ramekin,1,,6,-0.022,-0.042,-0.034,0.0,0,1,0,1,1,1,1
5,11,29.0,0.0015,0.9118,0.083,0.083,0.0029,18.0,0.0018,0.0186,0.9115,28.0,32.6,0.9115,4.0,0.0004,0.0029,0.0,0.0898,32.6,0.0,0.5,1.0,0.0,0.0,ramekin,1,,5,-0.001,-0.058,-0.015,0.0006,0,1,0,0,1,1,1
5,12,27.0,0.0032,0.9126,0.0806,0.0806,0.0256,16.0,0.0295,0.008,0.913,-1.0,27.4,0.9111,6.0,0.0008,0.0312,0.0,0.0918,27.4,0.0,0.5,1.0,0.0,0.0,ramekin,0,pmax=0.0312,5,-0.001,-0.046,-0.016,0.0023,0,1,0,1,1,1,1
5,13,25.0,0.0171,0.9142,0.0746,0.0746,0.0347,14.0,0.0342,0.0133,0.9138,-1.0,52.0,0.9114,5.0,0.0005,0.0366,0.0,0.1012,32.8,0.0,0.5,1.0,0.0,0.0001,ramekin,0,pmax=0.0366,5,0.004,-0.049,-0.011,0.001,0,1,0,0,1,1,1
5,14,26.0,0.004,0.9119,0.0798,0.0798,0.0028,15.0,0.0057,0.0082,0.916,-1.0,31.0,0.9117,6.0,0.0003,0.0066,0.0,0.089,31.0,0.0,0.5,1.0,0.0,0.0,ramekin,0,pmax=0.0066,5,0.002,-0.053,-0.011,0.0004,0,1,0,1,1,1,1
5,15,25.0,0.0218,0.9116,0.0783,0.0783,0.0217,14.0,0.0222,0.0104,0.9118,-1.0,29.3,0.9113,4.0,0.0007,0.0222,0.0,0.0945,29.3,0.0,0.5,1.0,0.0,0.0,ramekin,0,pmax=0.0222,5,-0.002,-0.05,-0.015,0.0,0,1,0,1,1,1,1
5,16,27.0,0.0364,0.9118,0.0737,0.0737,0.0171,16.0,0.0159,0.0189,0.9119,-1.0,40.5,0.9117,7.0,0.0002,0.02,0.0,0.0986,33.3,0.0,0.5,1.0,0.0,0.0,ramekin,0,pmax=0.0200,5,-0.001,-0.05,-0.014,0.0,0,1,0,0,1,1,1
5,17,16.0,0.007,0.9118,0.0809,0.0809,0.0164,13.0,0.0164,0.007,0.9118,15.0,28.1,0.9112,4.0,0.0007,0.0175,0.0,0.0993,28.1,0.0,0.5,1.0,0.0,0.0,ramekin,0,pmax=0.0175,5,0.001,-0.047,-0.014,0.0,0,1,0,1,1,1,1
5,18,30.0,0.0847,0.9374,0.0771,0.0771,0.0481,-1.0,0.0299,0.0444,0.9119,-1.0,76.5,0.9119,8.0,0.0036,0.0504,0.0,0.116,36.8,0.0,0.5,1.0,0.0,0.0,ramekin,0,,5,0.001,-0.05,-0.011,0.0009,2,1,0,0,0,0,1
5,19,33.0,0.0621,0.9118,0.0832,0.0832,0.0185,-1.0,0.0151,0.0133,0.9119,-1.0,28.3,0.9118,5.0,0.0273,0.0219,0.0,0.0918,27.4,0.0,0.5,1.0,0.0,0.0003,ramekin,0,,5,-0.002,-0.049,-0.015,0.0,2,1,0,0,1,1,1
5,2,42.0,0.0868,0.9125,0.0355,0.0355,0.0245,-1.0,0.008,0.0287,0.9121,-1.0,61.5,0.8979,12.0,0.0412,0.0296,0.0,0.1359,40.7,0.0,0.5,1.0,0.0,0.0316,ramekin,0,,5,-0.002,-0.05,-0.016,0.0,1,1,0,0,0,1,1
5,20,27.0,0.04,0.9115,0.0738,0.0738,0.0503,-1.0,0.0407,0.0269,0.9145,-1.0,41.6,0.9111,5.0,0.0008,0.0503,0.0,0.0959,30.4,0.0,0.5,1.0,0.0,0.0,ramekin,0,,5,0.003,-0.049,-0.011,0.0052,1,1,1,0,0,1,1
5,21,55.0,0.044,0.9126,0.0805,0.0805,0.0137,44.0,0.0102,0.027,0.9114,-1.0,31.0,0.9108,8.0,0.0011,0.0115,0.0,0.0899,31.0,0.0,0.5,1.0,0.0,0.0,ramekin,0,pmax=0.0115,5,-0.003,-0.052,-0.015,0.0008,3,1,0,0,0,1,1
